Purchase{id=1, person=Person{imie='Marsh', nazwisko='Polon', email='mpolon0@google.de', ip='155.43.28.214'}, car=Car{color='#255a97', vin='3D7TT2HT8BG370793', company='Chevrolet', model='Cobalt', model_year='2006', price=67487.58}, localization=Localization[country='Czech Republic', city='Bořetice'], date=2020-09-03}
Purchase{id=640, person=Person{imie='Laurette', nazwisko='Kalkofen', email='lkalkofenhr@slate.com', ip='112.215.127.83'}, car=Car{color='#7bd339', vin='YV140MAM2F1605922', company='Isuzu', model='Trooper', model_year='2000', price=22890.55}, localization=Localization[country='Poland', city='Golub-Dobrzyń'], date=2020-05-20}
Purchase{id=641, person=Person{imie='Florenza', nazwisko='Mitton', email='fmittonhs@europa.eu', ip='206.22.154.208'}, car=Car{color='#f46ba9', vin='KMHTC6ADXCU518571', company='Toyota', model='Land Cruiser', model_year='2000', price=98423.50}, localization=Localization[country='Czech Republic', city='Štěnovice'], date=2020-01-21}
Purchase{id=642, person=Person{imie='Vaughan', nazwisko='Fieldgate', email='vfieldgateht@biglobe.ne.jp', ip='14.12.99.198'}, car=Car{color='#c78e9e', vin='2G4GN5EK1C9683145', company='Honda', model='Civic', model_year='1991', price=19353.32}, localization=Localization[country='Czech Republic', city='Valašská Polanka'], date=2020-09-29}
Purchase{id=643, person=Person{imie='Vivie', nazwisko='Willingam', email='vwillingamhu@tamu.edu', ip='10.7.147.240'}, car=Car{color='#4d02f5', vin='5J8TB18277A721022', company='Volkswagen', model='Jetta', model_year='2007', price=58107.37}, localization=Localization[country='Poland', city='Wola Jachowa'], date=2020-08-15}
Purchase{id=644, person=Person{imie='Essa', nazwisko='Pamphilon', email='epamphilonhv@mysql.com', ip='45.140.26.241'}, car=Car{color='#289ccc', vin='WBACN53481L549243', company='Mitsubishi', model='Pajero', model_year='2005', price=78651.13}, localization=Localization[country='Poland', city='Lubasz'], date=2020-05-10}
Purchase{id=645, person=Person{imie='Myrah', nazwisko='Wilcocke', email='mwilcockehw@cbc.ca', ip='219.236.232.243'}, car=Car{color='#3a57c5', vin='5N1AR2MM5EC088001', company='Dodge', model='Avenger', model_year='1997', price=47767.09}, localization=Localization[country='Poland', city='Rogóźno'], date=2020-10-29}
Purchase{id=646, person=Person{imie='Bamby', nazwisko='Bampfield', email='bbampfieldhx@prlog.org', ip='20.48.247.153'}, car=Car{color='#3e57de', vin='JTEBU5JR5C5108270', company='Daewoo', model='Leganza', model_year='2001', price=94984.18}, localization=Localization[country='Czech Republic', city='Svoboda nad Úpou'], date=2020-12-06}
Purchase{id=647, person=Person{imie='Konstanze', nazwisko='Clink', email='kclinkhy@stanford.edu', ip='72.146.2.5'}, car=Car{color='#4c53c5', vin='JTEBU5JR7F5986836', company='GMC', model='Savana 2500', model_year='2012', price=93562.16}, localization=Localization[country='Czech Republic', city='Hošťka'], date=2020-12-11}
Purchase{id=648, person=Person{imie='Cecilla', nazwisko='Sturges', email='csturgeshz@independent.co.uk', ip='118.169.114.153'}, car=Car{color='#7d1b40', vin='KM8JT3AB6DU726453', company='Ford', model='Tempo', model_year='1989', price=45282.09}, localization=Localization[country='Poland', city='Czerwonak'], date=2020-06-26}
Purchase{id=649, person=Person{imie='Phyllis', nazwisko='Shufflebotham', email='pshufflebothami0@dedecms.com', ip='3.177.11.217'}, car=Car{color='#77f8f4', vin='3N1CN7AP3DL914323', company='Ford', model='Thunderbird', model_year='1958', price=15928.37}, localization=Localization[country='Poland', city='Główczyce'], date=2020-04-14}
Purchase{id=650, person=Person{imie='Sherm', nazwisko='Prevett', email='sprevetti1@nature.com', ip='242.155.58.172'}, car=Car{color='#97bc5c', vin='JN1AJ0HP7AM004952', company='Mitsubishi', model='Pajero', model_year='1988', price=88876.44}, localization=Localization[country='Poland', city='Bodzechów'], date=2020-11-25}
Purchase{id=651, person=Person{imie='Hagen', nazwisko='Dunnet', email='hdunneti2@hostgator.com', ip='19.170.52.148'}, car=Car{color='#0a6ae7', vin='1GYS4AEF4BR635733', company='Lotus', model='Esprit', model_year='1999', price=85714.00}, localization=Localization[country='Germany', city='Bonn'], date=2020-08-01}
Purchase{id=652, person=Person{imie='Mathew', nazwisko='De Hooch', email='mdehoochi3@arizona.edu', ip='12.31.117.171'}, car=Car{color='#90e402', vin='WBAWL73587P081359', company='Ford', model='Explorer', model_year='2010', price=17174.29}, localization=Localization[country='Poland', city='Jeziora Wielkie'], date=2020-06-03}
Purchase{id=653, person=Person{imie='Philis', nazwisko='Yellowley', email='pyellowleyi4@ebay.com', ip='164.169.12.40'}, car=Car{color='#57fcb4', vin='JN8AZ1MU9EW465625', company='Volkswagen', model='Cabriolet', model_year='1999', price=17846.37}, localization=Localization[country='Poland', city='Polkowice'], date=2020-06-09}
Purchase{id=654, person=Person{imie='Tobye', nazwisko='Coleman', email='tcolemani5@reverbnation.com', ip='124.250.73.38'}, car=Car{color='#fed5af', vin='YV140MEA1F1071148', company='Oldsmobile', model='Intrigue', model_year='2000', price=60617.56}, localization=Localization[country='Czech Republic', city='Toužim'], date=2020-12-23}
Purchase{id=655, person=Person{imie='Leopold', nazwisko='Summerskill', email='lsummerskilli6@joomla.org', ip='253.163.146.186'}, car=Car{color='#2ae4e4', vin='3N6CM0KN0EK435379', company='Buick', model='LaCrosse', model_year='2010', price=52594.08}, localization=Localization[country='Czech Republic', city='Nezamyslice'], date=2020-03-11}
Purchase{id=656, person=Person{imie='Clyve', nazwisko='Hart', email='charti7@rediff.com', ip='2.166.229.34'}, car=Car{color='#42cc46', vin='TRURD28N461598920', company='Mercedes-Benz', model='SLR McLaren', model_year='2007', price=98123.27}, localization=Localization[country='Poland', city='Drobin'], date=2020-07-26}
Purchase{id=657, person=Person{imie='Bay', nazwisko='Roantree', email='broantreei8@desdev.cn', ip='42.123.237.151'}, car=Car{color='#80008c', vin='19UUA9F53CA939570', company='BMW', model='760', model_year='2006', price=59059.35}, localization=Localization[country='Poland', city='Rogóźno'], date=2020-01-24}
Purchase{id=658, person=Person{imie='Jamie', nazwisko='MacMoyer', email='jmacmoyeri9@livejournal.com', ip='217.57.10.46'}, car=Car{color='#2879b8', vin='WAUJC68E72A129314', company='BMW', model='Alpina B7', model_year='2008', price=28596.30}, localization=Localization[country='Poland', city='Frydrychowice'], date=2020-04-02}
Purchase{id=659, person=Person{imie='Doloritas', nazwisko='Finker', email='dfinkeria@unicef.org', ip='117.203.210.120'}, car=Car{color='#1b0751', vin='SCBLE47K88C474045', company='Mercedes-Benz', model='CL65 AMG', model_year='2009', price=59195.01}, localization=Localization[country='Poland', city='Wierzchosławice'], date=2020-08-30}
Purchase{id=660, person=Person{imie='Cynthea', nazwisko='Ellson', email='cellsonib@cocolog-nifty.com', ip='206.74.200.55'}, car=Car{color='#c3226e', vin='1D4PT7GXXAW497299', company='GMC', model='2500', model_year='1993', price=21660.32}, localization=Localization[country='Poland', city='Lubasz'], date=2020-05-15}
Purchase{id=661, person=Person{imie='Simonette', nazwisko='Buffham', email='sbuffhamic@hexun.com', ip='193.120.117.146'}, car=Car{color='#c86692', vin='WAUEFAFL1EN464563', company='Ford', model='Fusion', model_year='2006', price=84373.36}, localization=Localization[country='Czech Republic', city='Milín'], date=2020-04-29}
Purchase{id=662, person=Person{imie='Valentia', nazwisko='Culkin', email='vculkinid@barnesandnoble.com', ip='186.188.69.253'}, car=Car{color='#edce01', vin='3D73Y3CL1AG102536', company='Mitsubishi', model='Montero Sport', model_year='2003', price=10997.24}, localization=Localization[country='Poland', city='Czerniewice'], date=2020-11-13}
Purchase{id=663, person=Person{imie='Glennis', nazwisko='Bletcher', email='gbletcherie@list-manage.com', ip='144.117.86.86'}, car=Car{color='#c849e2', vin='WP0AB2A96FS305040', company='Ford', model='Thunderbird', model_year='1986', price=69282.98}, localization=Localization[country='Poland', city='Bałtów'], date=2020-03-10}
Purchase{id=664, person=Person{imie='Richmond', nazwisko='Gartin', email='rgartinif@smh.com.au', ip='150.231.78.143'}, car=Car{color='#aa7c7a', vin='1G6EL12Y71B193231', company='Cadillac', model='DeVille', model_year='2003', price=69314.01}, localization=Localization[country='Poland', city='Połajewo'], date=2020-09-01}
Purchase{id=665, person=Person{imie='Laural', nazwisko='Tinklin', email='ltinklinig@indiegogo.com', ip='78.172.205.113'}, car=Car{color='#8a2a5e', vin='JTDKDTB39F1453588', company='Ford', model='Taurus', model_year='2013', price=9832.25}, localization=Localization[country='Germany', city='München'], date=2020-02-08}
Purchase{id=666, person=Person{imie='Bill', nazwisko='MacGragh', email='bmacgraghih@moonfruit.com', ip='206.9.59.250'}, car=Car{color='#f23129', vin='1FTEW1E83AF389916', company='Chevrolet', model='Corvette', model_year='1965', price=51423.85}, localization=Localization[country='Poland', city='Limanowa'], date=2020-02-29}
Purchase{id=667, person=Person{imie='Maighdiln', nazwisko='Sapp', email='msappii@list-manage.com', ip='64.112.131.231'}, car=Car{color='#b9a809', vin='3D73Y4CL2BG053046', company='GMC', model='Savana 1500', model_year='2010', price=40340.91}, localization=Localization[country='Poland', city='Rozwadza'], date=2020-11-27}
Purchase{id=668, person=Person{imie='Augustine', nazwisko='Murfett', email='amurfettij@apache.org', ip='10.185.87.127'}, car=Car{color='#27b592', vin='5NPDH4AEXBH533166', company='Hyundai', model='Genesis', model_year='2009', price=1489.55}, localization=Localization[country='Czech Republic', city='Velké Bílovice'], date=2020-09-28}
Purchase{id=669, person=Person{imie='Felike', nazwisko='Hollidge', email='fhollidgeik@amazon.de', ip='101.243.96.130'}, car=Car{color='#e4408f', vin='5N1AR2MM6FC716049', company='Ford', model='Laser', model_year='1986', price=76248.04}, localization=Localization[country='Poland', city='Stare Pole'], date=2020-10-29}
Purchase{id=670, person=Person{imie='Edeline', nazwisko='Burkill', email='eburkillil@wufoo.com', ip='98.180.20.157'}, car=Car{color='#09d32a', vin='JH4DC53863S360131', company='Subaru', model='Legacy', model_year='2012', price=25586.33}, localization=Localization[country='Czech Republic', city='Starý Bohumín'], date=2020-01-22}
Purchase{id=671, person=Person{imie='Cornie', nazwisko='Ponceford', email='cponcefordim@skyrock.com', ip='8.21.130.27'}, car=Car{color='#95287e', vin='1FTMF1EW2AK025326', company='Kia', model='Soul', model_year='2012', price=30479.21}, localization=Localization[country='Poland', city='Kroczyce'], date=2020-04-14}
Purchase{id=672, person=Person{imie='Sheri', nazwisko='Daysh', email='sdayshin@blogtalkradio.com', ip='66.128.182.219'}, car=Car{color='#63936e', vin='5NMSG3AB1AH609122', company='Infiniti', model='J', model_year='1993', price=28641.01}, localization=Localization[country='Czech Republic', city='Březová'], date=2020-03-03}
Purchase{id=673, person=Person{imie='Katusha', nazwisko='Hayer', email='khayerio@springer.com', ip='124.225.87.39'}, car=Car{color='#97d0f2', vin='WA1CMBFP9FA152843', company='Dodge', model='Grand Caravan', model_year='2003', price=61882.08}, localization=Localization[country='Czech Republic', city='Kraslice'], date=2020-07-08}
Purchase{id=674, person=Person{imie='Carmella', nazwisko='Dinning', email='cdinningip@delicious.com', ip='169.213.26.46'}, car=Car{color='#073e97', vin='1G6AR5SX8F0793917', company='Saturn', model='Relay', model_year='2007', price=47066.72}, localization=Localization[country='Poland', city='Ojrzeń'], date=2020-01-09}
Purchase{id=675, person=Person{imie='Sheelah', nazwisko='Peachey', email='speacheyiq@github.io', ip='244.7.97.169'}, car=Car{color='#b80aa7', vin='1G6YV36A675573460', company='Dodge', model='Viper RT/10', model_year='1995', price=42522.73}, localization=Localization[country='Poland', city='Ornontowice'], date=2020-08-14}
Purchase{id=676, person=Person{imie='Reta', nazwisko='Wickham', email='rwickhamir@intel.com', ip='218.99.137.199'}, car=Car{color='#6fa932', vin='5GAKVDED1CJ543533', company='Volkswagen', model='Tiguan', model_year='2012', price=15415.59}, localization=Localization[country='Czech Republic', city='Horní Počaply'], date=2020-02-24}
Purchase{id=677, person=Person{imie='Sib', nazwisko='Morena', email='smorenais@symantec.com', ip='117.161.99.47'}, car=Car{color='#54b333', vin='WBAFR9C50BD074264', company='Dodge', model='Ram Wagon B250', model_year='1994', price=34367.40}, localization=Localization[country='Denmark', city='Frederiksberg'], date=2020-04-06}
Purchase{id=678, person=Person{imie='Maryanne', nazwisko='Comoletti', email='mcomolettiit@amazon.de', ip='10.6.113.18'}, car=Car{color='#820fc4', vin='1GKS1AE06CR916206', company='Infiniti', model='QX', model_year='2004', price=94251.36}, localization=Localization[country='Poland', city='Żarki'], date=2020-06-03}
Purchase{id=679, person=Person{imie='Loella', nazwisko='Elbourn', email='lelbourniu@cafepress.com', ip='94.54.175.172'}, car=Car{color='#6b3a71', vin='WBAYB6C53FG398812', company='Ford', model='Econoline E350', model_year='1999', price=70090.25}, localization=Localization[country='Czech Republic', city='Topolná'], date=2020-12-13}
Purchase{id=680, person=Person{imie='Waylin', nazwisko='Sofe', email='wsofeiv@berkeley.edu', ip='62.163.35.64'}, car=Car{color='#417bbe', vin='YV4902DZ0B2091187', company='Mercedes-Benz', model='G-Class', model_year='2012', price=30421.46}, localization=Localization[country='Czech Republic', city='Lípa'], date=2020-12-27}
Purchase{id=681, person=Person{imie='Barnabas', nazwisko='Grinsdale', email='bgrinsdaleiw@foxnews.com', ip='97.143.174.239'}, car=Car{color='#2d6d7d', vin='2G4WC582X61377707', company='Dodge', model='Grand Caravan', model_year='2007', price=28163.77}, localization=Localization[country='Poland', city='Stepnica'], date=2020-12-30}
Purchase{id=682, person=Person{imie='Sascha', nazwisko='Wringe', email='swringeix@cnet.com', ip='146.203.31.212'}, car=Car{color='#b4d5ce', vin='WBAVT13556A226612', company='BMW', model='M3', model_year='2011', price=79238.32}, localization=Localization[country='Poland', city='Trzciana'], date=2020-11-04}
Purchase{id=683, person=Person{imie='Omero', nazwisko='Giacopazzi', email='ogiacopazziiy@fc2.com', ip='97.54.211.180'}, car=Car{color='#4c4be0', vin='1G4GJ5E33DF921414', company='Ford', model='Ranger', model_year='1997', price=84884.07}, localization=Localization[country='Poland', city='Boleszkowice'], date=2020-07-16}
Purchase{id=684, person=Person{imie='Fredek', nazwisko='Marjoram', email='fmarjoramiz@ca.gov', ip='231.132.21.93'}, car=Car{color='#4d6750', vin='1D4PT5GK0AW706476', company='Ford', model='E250', model_year='1984', price=98725.52}, localization=Localization[country='Poland', city='Maciejowice'], date=2020-06-14}
Purchase{id=685, person=Person{imie='Wayne', nazwisko='Ainslee', email='wainsleej0@tamu.edu', ip='245.73.253.149'}, car=Car{color='#993abd', vin='W04GU5GC6B1388214', company='Cadillac', model='Seville', model_year='2000', price=10923.46}, localization=Localization[country='Poland', city='Licheń Stary'], date=2020-03-18}
Purchase{id=686, person=Person{imie='Merrill', nazwisko='Kobel', email='mkobelj1@ft.com', ip='205.169.132.181'}, car=Car{color='#2d2f9c', vin='JN8AE2KP2B9252931', company='Chevrolet', model='Corvette', model_year='1966', price=8905.37}, localization=Localization[country='Germany', city='Lübeck'], date=2020-03-18}
Purchase{id=687, person=Person{imie='Nicoli', nazwisko='Traves', email='ntravesj2@pbs.org', ip='23.11.209.173'}, car=Car{color='#52460c', vin='3VW507AT9EM432711', company='Mitsubishi', model='Pajero', model_year='1993', price=87775.12}, localization=Localization[country='Poland', city='Namysłów'], date=2020-09-13}
Purchase{id=688, person=Person{imie='Desmond', nazwisko='Silcock', email='dsilcockj3@amazon.de', ip='122.30.242.133'}, car=Car{color='#10a5e4', vin='2C3CCAJGXEH687937', company='Toyota', model='Land Cruiser', model_year='2001', price=3437.42}, localization=Localization[country='Poland', city='Zagórze'], date=2020-05-15}
Purchase{id=689, person=Person{imie='Kimble', nazwisko='Tomsu', email='ktomsuj4@google.it', ip='18.238.212.102'}, car=Car{color='#1db3dc', vin='1G6D05EG8A0239109', company='Pontiac', model='Fiero', model_year='1984', price=8202.10}, localization=Localization[country='Poland', city='Mirzec'], date=2020-03-24}
Purchase{id=690, person=Person{imie='Powell', nazwisko='Sket', email='psketj5@friendfeed.com', ip='244.5.236.175'}, car=Car{color='#e539d9', vin='JTHBE5C27D5037364', company='Buick', model='Rendezvous', model_year='2005', price=98175.12}, localization=Localization[country='Poland', city='Stanowice'], date=2020-01-04}
